1.0313,-0.5157,0.8594,1.4897,-1.2032,1.2605,38.3882,-9.8549,122.3265,0.7448,-0.573,0.7448
0.7448,-1.2605,-1.2032,1.4897,-1.2032,1.2605,38.3882,-9.8549,122.3265,0.7448,-0.573,0.7448
1.4897,-0.0573,-0.8021,0.974,-1.3178,-0.8594,-16.3866,-12.8916,-101.3562,-0.4584,-0.8021,-0.4584
1.1459,1.9481,1.3751,1.3178,-0.8594,0.1719,36.3255,47.7274,109.2058,0.4011,0.3438,0.4011
1.6616,-0.974,-0.0573,1.547,-0.6875,0.4011,22.6891,17.4179,24.9237,0.974,0.7448,0.974
0.1146,-0.8594,-0.9167,1.547,-0.6875,0.4011,22.6891,17.4179,24.9237,0.974,0.7448,0.974
1.7189,-1.2605,-0.1146,0.974,-1.0313,-0.4011,15.0688,11.2873,1.6616,-0.5157,-0.1146,-0.5157
1.3751,-2.0054,-1.9481,1.2032,-1.7762,-0.9167,26.4707,-70.703,-49.9046,0.1146,-1.8908,0.1146
0.974,0.6303,-0.3438,1.4897,-1.6043,-1.3751,26.2415,15.5845,-47.9566,0.8021,-1.4324,0.8021
0.7448,0.5157,2.4064,1.4897,-1.6043,-1.3751,26.2415,15.5845,-47.9566,0.8021,-1.4324,0.8021
0.6875,-1.3178,0.6875,0.974,-0.9167,1.2032,-4.641,-17.8763,76.1461,-0.4584,0.2865,-0.4584
1.0313,1.4324,-1.2605,0.9167,-1.0886,-0.1146,-7.7922,-18.6211,-141.2341,-0.6303,-0.1146,-0.6303
1.2032,-0.4584,-0.2865,1.2032,-1.0313,-0.5157,29.7365,3.6669,-38.9038,0.0573,-0.0573,0.0573
0.5157,0.6303,-0.8594,1.2032,-1.0313,-0.5157,29.7365,3.6669,-38.9038,0.0573,-0.0573,0.0573
1.547,0.2865,-0.8594,1.0886,-1.7762,-0.8021,16.4439,-72.3646,-33.1743,-0.0573,-1.8335,-0.0573
1.6043,1.2032,0.573,1.7189,-1.4324,-0.3438,63.3118,31.7992,49.6754,1.4324,-0.974,1.4324
0.2865,1.7762,0.8021,1.3178,-0.974,0.5157,-44.8053,47.0398,87.7771,0.2865,0.1719,0.2865
0.1146,0.4584,0,1.3178,-0.974,0.5157,-44.8053,47.0398,87.7771,0.2865,0.1719,0.2865
1.6616,0.2865,-0.974,0.8594,-0.573,-0.2292,26.4134,3.5523,-63.9421,-0.6875,1.2032,-0.6875
1.7762,0.3438,-1.0313,1.6616,-1.2032,-0.8594,79.3547,-62.9108,-63.9994,1.2605,-0.3438,1.2605
0.7448,0.9167,0.3438,1.4897,-1.3751,-0.4584,-15.4699,-17.1887,40.1643,0.8594,-0.8021,0.8594
0.7448,0.6875,1.7762,1.4897,-1.3751,-0.4584,-15.4699,-17.1887,40.1643,0.8594,-0.8021,0.8594
1.2605,0.9167,0,1.1459,-0.4584,0.9167,2.0054,60.9054,24.5799,-0.0573,1.4324,-0.0573
1.0886,0.2865,-1.1459,1.2605,-0.974,-0.0573,13.4645,-53.2278,-103.247,0.2292,0.0573,0.2292
0.6303,1.0886,-0.6875,1.0313,-1.2032,-0.6875,-24.8091,-19.3087,-59.1865,-0.3438,-0.4011,-0.3438
0.974,1.3751,0.4011,1.0313,-1.2032,-0.6875,-24.8091,-19.3087,-59.1865,-0.3438,-0.4011,-0.3438
1.7189,1.4897,0.974,1.4897,-0.3438,0.573,50.5349,54.0872,91.7305,0.8021,1.6616,0.8021
1.3178,0.4011,-1.7762,1.547,-0.9167,-0.1146,8.6517,-57.0666,-77.9796,0.974,0.2292,0.974
0.1719,0.1719,-0.8594,1.0886,-1.547,-1.0313,-47.6701,-62.4524,-89.3814,-0.1719,-1.3178,-0.1719
0.8021,1.3751,0.6875,1.0886,-1.547,-1.0313,-47.6701,-62.4524,-89.3814,-0.1719,-1.3178,-0.1719
1.7189,1.2032,1.7762,1.4324,-0.6875,0.974,77.1201,17.9909,128.7436,0.6303,0.8021,0.6303
1.0313,0.6875,-0.8021,1.4324,-0.7448,0.5157,3.6669,-8.7663,-48.1285,0.6875,0.573,0.6875
0.8021,0.5157,-1.2032,1.0313,-1.3178,-0.7448,-41.3103,-54.0299,-131.8376,-0.2865,-0.7448,-0.2865
1.0886,0.6875,-0.6875,1.0313,-1.3178,-0.7448,-41.3103,-54.0299,-131.8376,-0.2865,-0.7448,-0.2865
1.0886,0.6303,-1.0886,1.2605,-0.8594,-0.9167,-2.6929,-48.6441,-29.3927,0.1146,0.3438,0.1146
1.0313,1.4897,0.974,1.0886,-0.7448,-0.2292,-15.9282,12.8343,69.4998,-0.2292,0.6303,-0.2292
0.9167,1.6616,0.974,1.3178,-0.3438,0.8021,22.6318,37.586,104.2783,0.2865,1.547,0.2865
0.573,0.8594,-0.8594,1.3178,-0.3438,0.8021,22.6318,37.586,104.2783,0.2865,1.547,0.2865
1.3178,0.6303,-2.7502,0.974,-1.2605,-1.3751,14.0375,-43.8886,-164.4962,-0.4584,-0.6875,-0.4584
1.8335,0.7448,-1.0313,1.6043,-1.1459,-1.7189,62.1659,9.3392,-33.8045,1.0886,-0.4011,1.0886
0.7448,2.0054,0.8021,1.3178,-0.6875,-0.5157,-26.2415,47.2117,125.0194,0.4011,0.7448,0.4011
1.0886,1.6616,2.6929,1.3178,-0.6875,-0.5157,-26.2415,47.2117,125.0194,0.4011,0.7448,0.4011
1.4897,0.974,1.1459,1.4324,-0.2865,1.7762,50.3057,-1.1459,69.4998,0.573,1.6043,0.573
1.0886,0.3438,-1.4324,1.0886,-1.0886,0,-34.7785,-79.4692,-181.8568,-0.2292,-0.4011,-0.2292
0.1719,-0.0573,-1.6043,0.6303,-0.7448,-0.8594,-44.0032,37.185,-89.2668,-1.3178,0.5157,-1.3178
1.3751,0.7448,-2.1772,0.6303,-0.7448,-0.8594,-44.0032,37.185,-89.2668,-1.3178,0.5157,-1.3178
2.1199,0.8021,0,1.6616,-0.8594,-1.2605,68.8122,-7.2766,34.7785,1.2605,0.1719,1.2605
1.1459,1.0313,1.4897,1.6043,-0.6875,0.1146,-3.4377,17.4752,145.8751,1.1459,0.6303,1.1459
-0.1719,1.2032,1.6616,0.6875,-0.6303,1.2032,-92.7046,4.7555,106.1118,-1.1459,0.7448,-1.1459
1.0313,1.3751,0,0.6875,-0.6303,1.2032,-92.7046,4.7555,106.1118,-1.1459,0.7448,-1.1459
2.0054,1.0313,-0.3438,1.2605,-0.3438,0.0573,74.3699,10.5997,-73.4532,0.2292,1.3178,0.2292
1.2605,0.7448,-0.8021,1.547,-0.6875,-0.3438,26.0696,-33.3461,-41.9978,0.9167,0.4584,0.9167
0.974,0.8594,-1.3751,1.2605,-0.7448,-1.0313,-26.3561,-3.8388,-71.1041,0.2292,0.3438,0.2292
1.547,-0.7448,0.5157,1.2605,-0.7448,-1.0313,-26.3561,-3.8388,-71.1041,0.2292,0.3438,0.2292
1.0313,-0.4011,1.3178,1.6043,-0.7448,0.3438,20.6838,-25.4966,82.5059,0.974,0.2292,0.974
0.573,0.9167,1.2605,1.0886,-0.8594,0.974,-47.2117,-8.3652,60.7908,-0.1719,0.0573,-0.1719
0.2292,2.0054,0.6875,0.573,-0.2865,0.974,-54.0872,57.0666,-2.8648,-1.4897,1.4897,-1.4897
1.2032,0.3438,-2.4637,0.573,-0.2865,0.974,-54.0872,57.0666,-2.8648,-1.4897,1.4897,-1.4897
1.8908,-1.7762,-2.3491,1.4897,-1.0313,-2.1772,69.729,-68.4685,-164.4389,0.8021,-0.4011,0.8021
1.4897,-0.9167,1.3751,1.7762,-0.8021,-0.974,26.4707,21.5432,121.5816,1.4897,0.1146,1.4897
0.1146,0.1146,1.6043,1.2032,-0.4011,0.8021,-54.5456,38.1017,180.8828,0.0573,1.0313,0.0573
1.0886,0,1.7189,1.2032,-0.4011,0.8021,-54.5456,38.1017,180.8828,0.0573,1.0313,0.0573
0.974,-3.6096,-3.6096,0.6875,-1.2605,-0.974,-29.2208,-76.9482,-242.0747,-1.1459,-1.0313,-1.1459
0.5157,0.0573,-3.7815,0.8594,-0.7448,-2.6929,15.5272,52.1392,-169.5955,-0.7448,0.2292,-0.7448
1.7189,-0.5157,-1.0313,0.8594,-0.7448,-2.6929,15.5272,52.1392,-169.5955,-0.7448,0.2292,-0.7448
1.8908,-0.5157,3.5523,1.9481,-0.573,0.573,70.4165,-20.5692,315.4706,1.9481,0.573,1.9481
0,-2.4064,2.9221,1.2605,-0.7448,2.521,-65.1453,-17.6471,195.7797,0.2292,0.1146,0.2292
-0.974,-0.3438,1.2605,0.0573,-0.6303,2.1199,-122.2119,9.7976,-37.5287,-2.7502,0.3438,-2.7502
0.7448,0.1146,-2.8075,0.0573,-0.6303,2.1199,-122.2119,9.7976,-37.5287,-2.7502,0.3438,-2.7502
1.7189,-1.2605,-4.8128,1.2605,-0.5157,-3.0367,105.8826,-50.6495,-304.8135,0.3438,0.6303,0.3438
1.6616,-0.7448,-1.1459,1.6616,-0.6875,-2.7502,37.185,-16.7304,25.3247,1.2605,0.2292,1.2605
1.8908,-2.2345,2.3491,1.8908,-0.7448,-0.1719,23.0329,-5.2139,260.925,1.7762,0.0573,1.7762
0.7448,-2.8075,0.2865,1.8908,-0.7448,-0.1719,23.0329,-5.2139,260.925,1.7762,0.0573,1.7762
0.0573,-2.521,-0.5157,0.6303,-0.8021,0.1146,-69.3279,6.8182,-90.1263,-1.2605,-0.0573,-1.2605
-0.2292,-0.6875,0,0.1719,-0.6303,0,-47.4982,14.7823,-20.7411,-2.4064,0.2292,-2.4064
1.2032,-1.0313,-1.9481,0.5157,-0.4011,-0.7448,36.8985,26.2415,-75.4585,-1.4324,0.9167,-1.4324
2.5783,-1.4324,-1.8908,0.5157,-0.4011,-0.7448,36.8985,26.2415,-75.4585,-1.4324,0.9167,-1.4324
2.2918,-2.8075,1.2605,2.3491,-0.7448,-0.6303,85.3134,-17.819,113.3311,3.0367,0,3.0367
-0.5157,-0.573,2.1772,1.1459,-0.573,0.974,-122.3265,20.8557,167.5329,0,0.4584,0
-0.2292,-1.0313,0.2865,0.2865,0,1.1459,-82.6778,57.5823,13.6937,-2.0626,1.8908,-2.0626
0.9167,-2.2345,-1.0886,0.2865,0,1.1459,-82.6778,57.5823,13.6937,-2.0626,1.8908,-2.0626
1.7762,-2.0054,-0.3438,1.1459,-1.2032,-0.4584,93.0483,-30.8824,-34.3202,0.1146,-1.1459,0.1146
1.547,-1.7189,-0.4011,1.547,-0.573,-0.4011,37.2423,66.5777,11.1154,1.0313,0.4584,1.0313
1.7762,-1.8908,0,1.6043,-0.3438,-0.2292,3.7242,19.9389,12.3759,1.0886,0.974,1.0886
1.3178,-2.0054,-0.1719,1.6043,-0.3438,-0.2292,3.7242,19.9389,12.3759,1.0886,0.974,1.0886
0.0573,-2.6356,-0.573,0.8021,-0.974,-0.4584,-83.48,-24.0069,-30.4241,-0.9167,-0.573,-0.9167
0.4011,-0.7448,0.6303,0.2865,-0.1719,-0.0573,-49.9046,78.6671,39.8206,-2.1199,1.3751,-2.1199
1.3178,-2.3491,-0.6875,0.7448,-0.3438,0,49.1598,-17.3033,0.5157,-0.8594,0.8594,-0.8594
2.1199,-2.5783,-0.2865,0.7448,-0.3438,0,49.1598,-17.3033,0.5157,-0.8594,0.8594,-0.8594
2.0054,-2.5783,2.521,1.8908,-0.9167,0.9167,51.1651,20.4546,162.0325,1.9481,-0.4584,1.9481
0.1719,-1.3751,0.3438,1.1459,-0.4011,1.2605,-75.5158,50.1338,33.4034,0,0.7448,0
0.3438,-2.6929,-2.6356,0.3438,-0.6875,-0.8021,-80.386,-26.6998,-210.9058,-1.9481,0.0573,-1.9481
1.8335,-1.8908,-1.2605,0.3438,-0.6875,-0.8021,-80.386,-26.6998,-210.9058,-1.9481,0.0573,-1.9481
1.7189,-2.6356,0,1.4897,-0.7448,-0.5157,76.2607,-11.5165,98.2623,0.974,0,0.974
1.1459,-1.9481,-0.4584,1.3751,-0.7448,-0.4011,-13.5218,-4.1253,11.4019,0.573,-0.1146,0.573
1.8908,-2.521,1.4897,1.3751,-0.6875,0.1719,-0.5157,6.7609,61.6503,0.573,0,0.573
1.9481,-2.4637,2.3491,1.3751,-0.6875,0.1719,-0.5157,6.7609,61.6503,0.573,0,0.573
0,-2.0626,-1.4897,0.8594,-0.6875,0.6875,-72.0781,16.1001,-83.0789,-0.6303,0,-0.6303
1.1459,-2.6356,-3.3232,0.5157,-0.7448,-1.8908,-35.8672,-4.1826,-259.3207,-1.547,0,-1.547
2.1199,-2.9794,-1.3751,1.1459,-0.9167,-2.1199,64.7442,-16.4439,-26.3561,0.0573,-0.4584,0.0573
1.9481,-2.6356,1.3751,1.1459,-0.9167,-2.1199,64.7442,-16.4439,-26.3561,0.0573,-0.4584,0.0573
1.4897,-2.6929,2.3491,1.6616,-0.6303,1.1459,-16.272,40.7373,169.1944,1.3178,0.2865,1.3178
0.6303,-2.7502,0.6303,0.6875,-1.0313,1.6043,-95.7985,-40.3362,46.1231,-1.0313,-0.6875,-1.0313
1.2032,-3.2086,-2.2918,0.7448,-1.1459,0,2.2918,-13.6937,-169.6528,-0.974,-0.974,-0.974
1.3751,-2.8075,-3.6669,0.7448,-1.1459,0,2.2918,-13.6937,-169.6528,-0.974,-0.974,-0.974
1.8335,-2.2345,-0.1146,1.0886,-1.0313,-2.0054,-8.7663,20.5119,23.4913,-0.1146,-0.6303,-0.1146
2.9221,-1.1459,3.6669,2.0054,-0.0573,1.0886,95.5121,95.3975,316.2154,2.2345,1.7189,2.2345
0.9167,-2.5783,1.547,1.547,-0.1719,1.9481,-46.6961,-11.23,84.9123,0.974,1.3751,0.974
0.0573,-3.2659,0.974,1.547,-0.1719,1.9481,-46.6961,-11.23,84.9123,0.974,1.3751,0.974
1.0886,-1.8335,0.3438,0.573,-0.8594,0.974,-14.1521,1.4324,-44.8626,-1.4324,-0.3438,-1.4324
1.7762,-3.2086,-2.9794,0.9167,-0.6875,-0.6303,38.1017,17.3033,-161.9179,-0.4584,0.0573,-0.4584
1.8908,-2.521,-2.6356,1.2605,-1.2032,-2.4637,34.4348,-50.8787,-183.4038,0.3438,-1.1459,0.3438
2.2918,-3.3232,0.8021,1.2605,-1.2032,-2.4637,34.4348,-50.8787,-183.4038,0.3438,-1.1459,0.3438
1.8335,-2.6929,3.0367,1.7762,-1.0313,1.0886,13.4645,3.0367,254.2214,1.6043,-0.6303,1.6043
0.0573,-2.2918,1.2032,1.0313,-0.6875,1.7189,-76.1461,34.1483,65.8901,-0.2865,0.1719,-0.2865
-0.0573,-1.6616,-0.573,-0.1146,-0.2292,0.573,-118.6596,45.7793,-116.3677,-3.2086,1.3178,-3.2086
1.8908,-3.4377,-1.8335,-0.1146,-0.2292,0.573,-118.6596,45.7793,-116.3677,-3.2086,1.3178,-3.2086
2.6356,-2.9794,-1.7762,1.6043,-1.0886,-1.547,95.9131,-28.9344,-83.0216,1.1459,-0.8021,1.1459
2.1199,-2.6929,1.1459,2.1772,-0.974,-0.6303,58.3844,12.6051,92.7046,2.5783,-0.5157,2.5783
0,-2.8648,1.3751,1.2032,-0.9167,0.8021,-96.7153,6.589,148.8544,0.0573,-0.2865,0.0573
0.573,-2.2918,0.5157,1.2032,-0.9167,0.8021,-96.7153,6.589,148.8544,0.0573,-0.2865,0.0573
1.6616,-2.0626,-0.4011,0.8021,-0.6875,0.2292,37.4714,22.6318,-61.5357,-0.7448,0.1719,-0.7448
1.1459,-2.0626,-1.0886,1.1459,-0.974,-0.5157,31.6846,-26.4134,-77.6931,0,-0.4011,0
0.974,-2.9221,-2.0054,0.8594,-1.1459,-1.0886,-25.6685,-19.8816,-59.9887,-0.573,-0.9167,-0.573
2.2918,-2.5783,-1.7762,0.8594,-1.1459,-1.0886,-25.6685,-19.8816,-59.9887,-0.573,-0.9167,-0.573
2.5783,-2.3491,3.495,2.0054,-0.9167,0.1146,66.4631,4.9847,187.0707,2.2345,-0.3438,2.2345
-0.0573,-2.7502,3.495,1.3751,-0.8594,2.9221,-63.2545,8.1933,283.7287,0.573,-0.1146,0.573
-0.3438,-3.0367,-2.0626,0.1719,-1.2605,1.2032,-124.5037,-39.9925,-171.3144,-2.4637,-1.1459,-2.4637
0.7448,-1.7189,-6.0161,0.1719,-1.2605,1.2032,-124.5037,-39.9925,-171.3144,-2.4637,-1.1459,-2.4637
3.094,-2.6356,-1.9481,1.4897,-0.7448,-3.7242,141.6352,-12.4332,-93.9651,0.9167,0.0573,0.9167
2.2345,-2.4064,2.4637,2.2918,-0.974,-0.8021,78.4952,-23.0902,291.4063,2.8648,-0.4584,2.8648
0.2292,-2.521,4.0107,1.4897,-0.974,2.0054,-76.1461,3.495,288.3697,0.9167,-0.3438,0.9167
0.2865,-1.7762,1.7762,1.4897,-0.974,2.0054,-76.1461,3.495,288.3697,0.9167,-0.3438,0.9167
0.3438,-2.4064,-2.2918,0.2865,-0.9167,0.7448,-34.8358,29.5646,-211.1349,-2.0626,-0.2865,-2.0626
0.573,-2.2918,-4.9274,0.3438,-0.7448,-2.4064,4.4691,21.6578,-323.4347,-1.8908,0.2292,-1.8908
2.9221,-3.0367,-1.8335,1.2032,-1.3178,-3.3232,86.8604,-56.952,-88.9803,0.2865,-1.1459,0.2865
3.0367,-1.6616,3.0367,1.2032,-1.3178,-3.3232,86.8604,-56.952,-88.9803,0.2865,-1.1459,0.2865
0.9167,-2.0626,2.5783,2.0626,-0.8594,1.8908,-31.1689,38.0444,228.2664,2.3491,0,2.3491
-0.8021,-1.9481,0.6875,0.4584,-0.9167,1.7189,-160.3136,-8.2506,-17.0741,-1.6616,-0.1719,-1.6616
-0.0573,-2.6356,-1.3178,-0.2292,-0.6875,0.3438,-77.9796,22.9756,-141.3487,-3.5523,0.3438,-3.5523
1.8908,-3.1513,-3.094,-0.2292,-0.6875,0.3438,-77.9796,22.9756,-141.3487,-3.5523,0.3438,-3.5523
2.8075,-2.9221,-1.9481,1.7189,-1.3178,-2.3491,115.9667,-23.8923,-85.1988,1.547,-1.2032,1.547
2.4064,-2.6356,1.8908,2.2345,-1.3178,-0.7448,52.7694,3.4377,157.5634,2.8648,-1.0886,2.8648
1.6043,-0.9167,4.2972,2.0054,-1.0886,2.3491,-24.0642,20.8557,317.6478,2.1772,-0.5157,2.1772
-0.0573,-2.6929,1.2605,2.0054,-1.0886,2.3491,-24.0642,20.8557,317.6478,2.1772,-0.5157,2.1772
-0.5157,-2.6929,-2.521,-0.1146,-0.974,0,-120.0347,-10.657,-253.3619,-3.3232,-0.2292,-3.3232
1.547,-2.6929,-2.6929,0.4011,-1.0886,-1.7189,60.3898,-9.1673,-181.3984,-1.7189,-0.4584,-1.7189
3.4377,-2.2918,-0.1146,1.7762,-1.0313,-1.547,135.6764,2.4064,20.9703,1.6616,-0.4011,1.6616
2.9794,-2.521,2.8075,1.7762,-1.0313,-1.547,135.6764,2.4064,20.9703,1.6616,-0.4011,1.6616
0.3438,-2.3491,2.5783,1.8908,-1.3178,2.1199,-79.5265,-10.657,163.8659,1.8335,-1.0313,1.8335
-0.9167,-1.9481,-0.573,0.1146,-0.974,1.2605,-177.5023,35.5807,-85.1988,-2.5783,-0.1146,-2.5783
0.7448,-1.8335,-2.1772,-0.1146,-0.7448,-0.8021,-32.4294,22.4599,-215.0884,-3.3232,0.4011,-3.3232
2.0626,-1.0313,-0.4011,-0.1146,-0.7448,-0.8021,-32.4294,22.4599,-215.0884,-3.3232,0.4011,-3.3232
2.2345,-2.8075,-0.0573,1.547,-1.2605,-0.573,55.5196,-27.502,52.0819,1.0313,-0.8594,1.0313
2.2918,-2.0054,1.1459,1.8335,-1.4897,0.0573,30.8251,-22.1735,66.1766,1.7762,-1.4324,1.7762
0.9167,-1.0886,1.7189,1.6043,-0.8021,1.2032,-25.2101,67.3798,116.8834,1.1459,0.2292,1.1459
0,-2.5783,0.1146,1.6043,-0.8021,1.2032,-25.2101,67.3798,116.8834,1.1459,0.2292,1.1459
-0.2865,-1.7189,-0.974,0,-1.0886,0.0573,-63.7702,-16.6158,-86.2301,-3.0367,-0.4011,-3.0367
2.0626,-2.0054,-1.6043,0.5157,-1.0313,-0.9167,59.2438,8.3652,-103.82,-1.4897,-0.1719,-1.4897
3.3805,-1.8335,-0.6303,2.0626,-1.3751,-1.0886,153.0943,-35.065,-17.9336,2.3491,-1.0313,2.3491
1.8335,-1.3751,0.573,2.0626,-1.3751,-1.0886,153.0943,-35.065,-17.9336,2.3491,-1.0313,2.3491
0.6303,-1.8908,2.1199,1.3751,-0.9167,0.8594,-94.4234,9.7976,134.0721,0.5157,0.0573,0.5157
0,-0.6303,-0.1719,0.5157,-1.1459,0.974,-85.5426,-21.887,14.2666,-1.6043,-0.4011,-1.6043
1.2032,-1.4324,-0.9167,0.4584,-1.2605,0,-2.7502,-14.7823,-106.1118,-1.6043,-0.8021,-1.6043
2.5783,-1.9481,-0.8594,0.4584,-1.2605,0,-2.7502,-14.7823,-106.1118,-1.6043,-0.8021,-1.6043
1.6616,-1.4324,0.0573,1.8335,-0.974,-0.4011,41.5394,3.495,19.4233,1.7189,-0.0573,1.7189
1.9481,-1.6616,0.974,1.4324,-1.2605,0.2865,-41.0238,-28.9917,78.1514,0.6875,-0.7448,0.6875
1.2605,-2.8648,-1.0313,1.4324,-1.4897,0.0573,3.3232,-22.1735,-26.1842,0.7448,-1.3178,0.7448
-0.1146,-1.6616,-1.1459,1.4324,-1.4897,0.0573,3.3232,-22.1735,-26.1842,0.7448,-1.3178,0.7448
1.3178,-1.4324,0.8021,0.5157,-0.9167,-0.1719,12.0894,30.997,82.5059,-1.4897,0.1146,-1.4897
2.7502,-0.7448,0,1.547,-1.1459,0.2292,99.5801,-22.5745,41.4821,0.974,-0.4011,0.974
2.0626,-0.8594,-0.5157,2.1199,-0.6875,-0.0573,57.7541,46.295,-34.0337,2.4064,0.7448,2.4064
1.0886,0,-0.1146,2.1199,-0.6875,-0.0573,57.7541,46.295,-34.0337,2.4064,0.7448,2.4064
0.1719,-1.0313,0.5157,0.974,-1.4324,0,-47.7274,-56.0926,57.1812,-0.4584,-1.1459,-0.4584
0.974,-0.8594,1.1459,0.5157,-0.8594,0.4584,-46.0658,59.4157,45.6647,-1.6043,0.3438,-1.6043
0.6875,-3.3805,0.2865,0.6303,-1.4324,0.7448,9.8549,-56.7228,25.382,-1.3178,-1.0313,-1.3178
1.547,-2.4637,-1.0313,0.6303,-1.4324,0.7448,9.8549,-56.7228,25.382,-1.3178,-1.0313,-1.3178
2.2918,0.2865,0.0573,1.6043,-1.3751,-0.2865,69.4425,58.7282,-2.9794,1.0886,-0.8021,1.0886
0.8594,-0.6303,-1.1459,1.6043,-0.9167,-0.4011,3.3805,44.9772,-11.5737,1.1459,0.2865,1.1459
1.1459,-1.6616,-0.2292,1.0313,-1.3178,-0.6875,-55.2331,-38.1017,-29.6792,-0.2292,-0.6303,-0.2292
1.2605,-0.6875,1.6043,1.0313,-1.3178,-0.6875,-55.2331,-38.1017,-29.6792,-0.2292,-0.6303,-0.2292
1.0886,-1.7762,0.5157,1.1459,-0.8021,0.9167,20.6838,11.1154,46.9252,0,0.4584,0
1.6043,1.0886,-2.0626,0.8594,-1.1459,-0.5157,-25.8977,-32.1429,-148.9117,-0.6303,-0.2865,-0.6303
1.7762,-0.2292,-1.6043,1.6043,-1.3178,-1.4324,72.7656,-15.5272,-91.7878,1.1459,-0.6875,1.1459
1.547,-0.974,0.0573,1.6043,-1.3178,-1.4324,72.7656,-15.5272,-91.7878,1.1459,-0.6875,1.1459
0.6875,0.6875,1.1459,1.3751,-1.3178,0.2292,-20.3973,6.0734,112.1278,0.4584,-0.573,0.4584
0.974,0.1719,0.974,0.9167,-0.6875,0.8021,-44.0605,61.4784,61.1346,-0.573,0.9167,-0.573
1.3751,-1.3751,-0.5157,1.0313,-0.974,0.2865,10.9435,-32.0283,-53.7434,-0.2865,0.0573,-0.2865
1.4897,0.974,-0.9167,1.0313,-0.974,0.2865,10.9435,-32.0283,-53.7434,-0.2865,0.0573,-0.2865
1.4897,-0.1719,-0.5157,1.4324,-0.9167,-0.573,-8.8808,31.3408,-9.7976,0.6875,0.3438,0.6875
0.974,-1.3751,0.2865,1.2605,-1.2605,-0.1719,-17.3033,-36.3828,41.9405,0.2292,-0.5157,0.2292
0.6875,1.0886,0,1.0313,-1.3751,0.0573,-22.5745,-9.8549,29.3927,-0.2865,-0.7448,-0.2865
1.6043,0.1719,0.0573,1.0313,-1.3751,0.0573,-22.5745,-9.8549,29.3927,-0.2865,-0.7448,-0.2865
0.3438,0.1146,-0.2292,1.0313,-0.7448,0,-1.2032,26.4707,3.6096,-0.3438,0.7448,-0.3438
