63702597,-14,-8,-13,-45,-33,-12,-26,-31,630,0,0,0,0,0,0,0,0,0,63674023,-205,83,63702427,1855000,-1568000,2036000,63701944,-429,302,-9671,-12,0,12,0,0,0,0
63722625,-14,-8,-14,-45,-34,-12,-26,-31,630,0,0,0,0,0,0,0,0,0,63706023,-174,100,63712473,1855000,-1568000,2036000,63721948,-449,285,-9678,-11,0,6,0,0,0,0
63742584,-15,-9,-14,-45,-36,-13,-26,-32,630,0,0,0,0,0,0,0,0,0,63733036,-205,56,63742419,1842000,-1520000,2044000,63741944,-447,289,-9679,-12,0,12,0,0,0,0
63764276,-14,-8,-13,-38,-29,-6,-26,-33,631,0,0,0,0,0,0,0,0,0,63733036,-205,56,63764106,1845000,-1568000,2041000,63763978,-411,259,-9776,-11,0,8,0,0,0,0
63782583,-13,-7,-12,-33,-25,-3,-26,-35,631,0,0,0,0,0,0,0,0,0,63764712,-205,53,63782419,1846000,-1582000,2045000,63781944,-448,251,-9698,-12,0,11,0,0,0,0
63802645,-13,-7,-11,-32,-24,-3,-26,-36,631,0,0,0,0,0,0,0,0,0,63802713,-248,58,63802475,1854000,-1575000,2046000,63801948,-461,232,-9709,-12,0,11,0,0,0,0
63822583,-13,-7,-11,-31,-24,-3,-27,-36,631,0,0,0,0,0,0,0,0,0,63802713,-248,58,63822418,1854000,-1575000,2046000,63821944,-469,226,-9722,-13,2,10,0,0,0,0
63842623,-13,-7,-10,-30,-24,-4,-27,-36,632,0,0,0,0,0,0,0,0,0,63826023,-205,76,63832472,1861000,-1564000,2050000,63841948,-469,216,-9740,-12,1,11,0,0,0,0
63864216,-11,-8,-10,-23,-28,-11,-28,-37,632,0,0,0,0,0,0,0,0,0,63858023,-158,57,63864051,1860000,-1555000,2029000,63863952,-425,251,-9759,-12,0,9,0,0,0,0
63882646,-10,-8,-11,-18,-31,-16,-29,-37,632,0,0,0,0,0,0,0,0,0,63858023,-158,57,63882476,1853000,-1517000,2037000,63881948,-478,202,-9748,-12,2,11,0,0,0,0
63902576,-10,-8,-10,-16,-32,-17,-30,-38,633,0,0,0,0,0,0,0,0,0,63892712,-205,53,63892477,1853000,-1517000,2037000,63901944,-478,189,-9766,-13,1,11,0,0,0,0
63922634,-9,-9,-10,-14,-33,-17,-30,-38,633,0,0,0,0,0,0,0,0,0,63892712,-205,53,63922469,1847000,-1564000,2044000,63921948,-473,180,-9777,-13,2,11,0,0,0,0
63942584,-8,-9,-10,-12,-34,-18,-31,-38,633,0,0,0,0,0,0,0,0,0,63922711,-190,39,63942419,1842000,-1543000,2040000,63941944,-477,176,-9793,-13,1,11,0,0,0,0
63964277,-8,-8,-9,-12,-29,-14,-30,-38,633,0,0,0,0,0,0,0,0,0,63954023,-205,-3,63964107,1847000,-1580000,2036000,63963979,-421,250,-9761,-13,0,9,0,0,0,0
63982583,-8,-7,-8,-11,-25,-13,-30,-39,634,0,0,0,0,0,0,0,0,0,63954023,-205,-3,63982419,1857000,-1583000,2056000,63981944,-471,179,-9790,-12,1,12,0,0,0,0
64002646,-7,-7,-8,-10,-25,-13,-29,-39,634,0,0,0,0,0,0,0,0,0,63986023,-248,-58,64002476,1862000,-1563000,2033000,64001948,-470,165,-9795,-13,1,11,0,0,0,0
64022583,-6,-7,-8,-9,-26,-13,-30,-39,634,0,0,0,0,0,0,0,0,0,64012713,-232,-99,64022419,1862000,-1563000,2033000,64021944,-478,172,-9792,-12,1,10,0,0,0,0
64042633,-6,-7,-8,-8,-26,-14,-30,-39,634,0,0,0,0,0,0,0,0,0,64012713,-232,-99,64042469,1864000,-1552000,2034000,64041948,-481,166,-9787,-13,1,13,0,0,0,0
64064228,-5,-7,-8,-4,-25,-16,-30,-39,634,0,0,0,0,0,0,0,0,0,64053035,-174,-47,64064056,1853000,-1562000,2042000,64063944,-424,246,-9760,-11,0,9,0,0,0,0
64082625,-4,-7,-9,-2,-24,-17,-30,-40,635,0,0,0,0,0,0,0,0,0,64074023,-147,-14,64072473,1853000,-1562000,2042000,64081948,-477,180,-9790,-13,2,12,0,0,0,0
64102575,-4,-7,-9,-1,-25,-18,-30,-40,635,0,0,0,0,0,0,0,0,0,64074023,-147,-14,64092476,1850000,-1563000,2049000,64101944,-478,167,-9802,-11,1,10,0,0,0,0
64122756,-3,-7,-10,0,-26,-19,-30,-40,635,0,0,0,0,0,0,0,0,0,64106023,-248,-31,64122507,1846000,-1563000,2048000,64121948,-482,177,-9786,-12,3,11,0,0,0,0
64142596,-3,-7,-10,1,-27,-20,-31,-40,636,0,0,0,0,0,0,0,0,0,64106023,-248,-31,64142426,1847000,-1567000,2050000,64141944,-473,183,-9777,-14,0,10,0,0,0,0
64164417,-2,-8,-8,2,-36,-16,-31,-40,636,0,0,0,0,0,0,0,0,0,64146023,-163,17,64164100,1862000,-1510000,2043000,64163973,-414,262,-9760,-11,0,12,0,0,0,0
64182551,-2,-10,-7,2,-41,-15,-32,-39,636,0,0,0,0,0,0,0,0,0,64173036,-195,17,64182412,1874000,-1620000,2032000,64181944,-473,199,-9766,-12,1,12,0,0,0,0
64202744,-2,-10,-7,3,-44,-15,-33,-39,636,0,0,0,0,0,0,0,0,0,64202712,-221,24,64192473,1874000,-1620000,2032000,64201948,-471,203,-9766,-15,1,9,0,0,0,0
64222583,-1,-11,-7,4,-46,-16,-33,-39,637,0,0,0,0,0,0,0,0,0,64202712,-221,24,64222419,1860000,-1515000,2051000,64221944,-473,210,-9756,-11,2,14,0,0,0,0
64242666,-1,-12,-8,4,-48,-16,-34,-39,637,0,0,0,0,0,0,0,0,0,64234023,-221,9,64242501,1851000,-1503000,2035000,64241948,-465,215,-9755,-12,1,8,0,0,0,0
64264227,0,-10,-8,11,-39,-17,-34,-39,637,0,0,0,0,0,0,0,0,0,64234023,-221,9,64264057,1846000,-1507000,2044000,64263946,-414,259,-9760,-12,0,13,0,0,0,0
64282624,1,-9,-9,15,-35,-18,-33,-40,637,0,0,0,0,0,0,0,0,0,64266023,-179,26,64272472,1846000,-1507000,2044000,64281948,-479,219,-9737,-13,2,8,0,0,0,0
64302584,1,-9,-10,17,-35,-19,-33,-41,638,0,0,0,0,0,0,0,0,0,64293035,-205,-12,64302419,1840000,-1564000,2036000,64301944,-469,228,-9724,-13,2,11,0,0,0,0
64322633,2,-10,-10,18,-37,-20,-34,-41,638,0,0,0,0,0,0,0,0,0,64293035,-205,-12,64322468,1835000,-1566000,2036000,64321948,-471,230,-9736,-11,1,10,0,0,0,0
64342583,3,-10,-10,20,-38,-20,-34,-41,638,0,0,0,0,0,0,0,0,0,64322711,-179,-1,64342418,1769000,-1556000,2050000,64341944,-460,239,-9719,-12,2,11,0,0,0,0
64364276,3,-10,-11,18,-38,-21,-34,-41,638,0,0,0,0,0,0,0,0,0,64354023,-179,43,64364106,1852000,-1565000,2044000,64363979,-455,205,-9787,-13,0,11,0,0,0,0
64382575,3,-11,-11,17,-38,-22,-34,-41,639,0,0,0,0,0,0,0,0,0,64354023,-179,43,64372477,1852000,-1565000,2044000,64381944,-466,242,-9713,-12,1,10,0,0,0,0
64402624,3,-11,-11,17,-40,-22,-34,-41,639,0,0,0,0,0,0,0,0,0,64386023,-137,83,64392473,1853000,-1530000,2046000,64401948,-463,235,-9717,-12,0,11,0,0,0,0
64422583,3,-12,-12,18,-41,-22,-34,-41,639,0,0,0,0,0,0,0,0,0,64418023,-195,87,64422418,1848000,-1556000,2035000,64421944,-459,242,-9728,-13,0,12,0,0,0,0
64442647,4,-12,-12,19,-43,-22,-34,-41,639,0,0,0,0,0,0,0,0,0,64418023,-195,87,64442477,1841000,-1510000,2032000,64441948,-454,240,-9721,-13,0,12,0,0,0,0
64464214,3,-12,-12,14,-44,-20,-34,-41,639,0,0,0,0,0,0,0,0,0,64453035,-137,121,64464050,1837000,-1535000,2043000,64463951,-404,265,-9763,-14,0,11,0,0,0,0
64482633,2,-13,-12,11,-45,-19,-34,-40,640,0,0,0,0,0,0,0,0,0,64453035,-137,121,64482469,1837000,-1535000,2043000,64481948,-464,228,-9735,-11,0,12,0,0,0,0
64502584,2,-13,-12,11,-47,-19,-34,-40,640,0,0,0,0,0,0,0,0,0,64482711,-147,107,64502419,1839000,-1566000,2034000,64501944,-460,210,-9728,-13,1,12,0,0,0,0
64522633,2,-14,-12,12,-48,-19,-34,-40,640,0,0,0,0,0,0,0,0,0,64514023,-163,85,64522468,1874000,-1513000,2053000,64521948,-459,213,-9742,-15,0,14,0,0,0,0
64542584,2,-14,-13,13,-50,-19,-35,-40,640,0,0,0,0,0,0,0,0,0,64514023,-163,85,64542419,1857000,-1580000,2052000,64541944,-469,208,-9754,-12,0,11,0,0,0,0
64562722,2,-15,-13,13,-52,-19,-35,-40,641,0,0,0,0,0,0,0,0,0,64546023,-163,103,64562474,1870000,-1557000,2049000,64561948,-471,205,-9752,-14,0,13,0,0,0,0
64582576,2,-14,-17,11,-48,-24,-35,-40,641,0,0,0,0,0,0,0,0,0,64574712,-179,129,64574108,1870000,-1557000,2049000,64581944,-479,196,-9760,-15,0,10,0,0,0,0
64602634,2,-14,-18,11,-49,-25,-35,-40,641,0,0,0,0,0,0,0,0,0,64574712,-179,129,64602469,1868000,-1562000,2039000,64601948,-471,189,-9779,-11,0,13,0,0,0,0
64622595,2,-15,-19,12,-51,-26,-35,-40,641,0,0,0,0,0,0,0,0,0,64602711,-137,109,64622425,1849000,-1578000,2041000,64621944,-472,174,-9774,-13,1,10,0,0,0,0
64642633,2,-15,-19,13,-53,-26,-35,-40,642,0,0,0,0,0,0,0,0,0,64634023,-205,97,64642469,1792000,-1570000,2036000,64641948,-400,143,-9959,-13,0,14,0,0,0,0
64664226,3,-15,-21,18,-50,-27,-35,-40,642,0,0,0,0,0,0,0,0,0,64634023,-205,97,64664057,1840000,-1541000,2031000,64663945,-431,198,-9836,-12,1,9,0,0,0,0
64682634,4,-14,-22,21,-49,-28,-35,-41,642,0,0,0,0,0,0,0,0,0,64666023,-205,64,64682469,1840000,-1541000,2031000,64681948,-394,159,-9951,-14,0,13,0,0,0,0
64702574,4,-15,-22,22,-50,-29,-35,-41,642,0,0,0,0,0,0,0,0,0,64698023,-179,29,64692477,1839000,-1592000,2028000,64701944,-392,158,-9961,-13,-1,11,0,0,0,0
64722714,4,-15,-23,24,-51,-30,-36,-41,643,0,0,0,0,0,0,0,0,0,64698023,-179,29,64722469,1861000,-1586000,2042000,64721948,-394,150,-9957,-12,0,13,0,0,0,0
64742713,5,-16,-24,25,-53,-30,-36,-41,643,0,0,0,0,0,0,0,0,0,64732712,-221,-39,64742426,1867000,-1534000,2054000,64741944,-391,140,-9965,-13,0,8,0,0,0,0
64764257,5,-15,-22,25,-51,-28,-36,-41,643,0,0,0,0,0,0,0,0,0,64732712,-221,-39,64752473,1867000,-1534000,2054000,64763974,-423,187,-9833,-13,0,14,0,0,0,0
64782664,5,-15,-21,26,-50,-26,-36,-41,643,0,0,0,0,0,0,0,0,0,64764371,-237,-85,64782419,1865000,-1571000,2027000,64781944,-400,147,-9963,-13,-1,7,0,0,0,0
64802632,6,-15,-22,28,-51,-27,-36,-41,644,0,0,0,0,0,0,0,0,0,64794023,-179,-105,64802468,1858000,-1506000,2037000,64801948,-403,146,-9969,-12,1,16,0,0,0,0
64822594,6,-15,-22,29,-53,-28,-36,-41,644,0,0,0,0,0,0,0,0,0,64818023,-221,-137,64822425,1835000,-1495000,2039000,64821944,-402,148,-9959,-16,0,8,0,0,0,0
64842565,7,-16,-23,31,-54,-28,-36,-41,644,0,0,0,0,0,0,0,0,0,64818023,-221,-137,64842453,1851000,-1567000,2042000,64841948,-396,162,-9971,-12,0,14,0,0,0,0
64862595,7,-17,-23,33,-56,-29,-37,-42,644,0,0,0,0,0,0,0,0,0,64852712,-195,-146,64862426,1886000,-1509000,2053000,64861944,-405,129,-9957,-8,0,12,0,0,0,0
64882634,8,-17,-24,34,-58,-29,-37,-41,644,0,0,0,0,0,0,0,0,0,64852712,-195,-146,64882470,1886000,-1509000,2053000,64881948,-404,136,-9967,-19,0,11,0,0,0,0
64902527,9,-18,-24,36,-60,-30,-37,-41,645,0,0,0,0,0,0,0,0,0,64882711,-205,-128,64902403,1851000,-1589000,2034000,64901944,-414,146,-9947,-13,-1,15,0,0,0,0
64922646,10,-19,-25,38,-62,-31,-37,-41,645,0,0,0,0,0,0,0,0,0,64914023,-205,-149,64922476,1840000,-1571000,2040000,64921948,-416,142,-9964,-11,0,10,0,0,0,0
64942576,11,-20,-25,40,-65,-31,-38,-41,645,0,0,0,0,0,0,0,0,0,64914023,-205,-149,64932478,1840000,-1571000,2040000,64941944,-418,127,-9952,-15,1,13,0,0,0,0
64962701,11,-21,-26,41,-67,-32,-38,-41,645,0,0,0,0,0,0,0,0,0,64946023,-205,-123,64952454,1843000,-1524000,2029000,64961948,-423,122,-9974,-11,-1,11,0,0,0,0
64982596,13,-19,-23,45,-64,-29,-38,-42,646,0,0,0,0,0,0,0,0,0,64974712,-237,-121,64982420,1832000,-1510000,2038000,64981944,-427,122,-9951,-12,0,12,0,0,0,0
65002649,14,-20,-22,47,-65,-29,-38,-42,646,0,0,0,0,0,0,0,0,0,64974712,-237,-121,65002479,1833000,-1574000,2040000,65001948,-430,119,-9967,-14,0,12,0,0,0,0
65022586,15,-21,-23,49,-67,-30,-39,-42,646,0,0,0,0,0,0,0,0,0,65013036,-205,-101,65022422,1831000,-1537000,2049000,65021944,-430,110,-9932,-13,1,11,0,0,0,0
65042649,16,-22,-23,51,-70,-30,-39,-42,646,0,0,0,0,0,0,0,0,0,65034023,-253,-111,65042480,1833000,-1570000,2043000,65041948,-442,121,-9950,-17,1,15,0,0,0,0
65062682,17,-23,-24,54,-72,-31,-39,-42,647,0,0,0,0,0,0,0,0,0,65034023,-253,-111,65062421,1833000,-1570000,2043000,65061944,-448,100,-9916,-8,2,11,0,0,0,0
65082635,14,-21,-17,46,-69,-24,-39,-42,647,0,0,0,0,0,0,0,0,0,65066023,-195,-84,65082471,1835000,-1594000,2041000,65081948,-453,107,-9935,-18,-3,11,0,0,0,0
65102598,14,-22,-16,46,-71,-24,-39,-42,647,0,0,0,0,0,0,0,0,0,65098024,-147,11,65102421,1837000,-1561000,2023000,65101944,-464,113,-9933,-13,5,14,0,0,0,0
65122646,14,-23,-16,47,-74,-24,-39,-42,647,0,0,0,0,0,0,0,0,0,65098024,-147,11,65122476,1824000,-1545000,2049000,65121948,-465,110,-9915,-12,0,6,0,0,0,0
65142576,15,-24,-16,49,-76,-24,-39,-41,647,0,0,0,0,0,0,0,0,0,65132712,-121,72,65132476,1824000,-1545000,2049000,65141944,-470,115,-9919,-15,4,18,0,0,0,0
65164275,15,-24,-20,50,-77,-28,-39,-41,648,0,0,0,0,0,0,0,0,0,65132712,-121,72,65164099,1837000,-1566000,2035000,65163971,-424,242,-9787,-16,-1,5,0,0,0,0
65182583,16,-25,-22,51,-78,-31,-39,-41,648,0,0,0,0,0,0,0,0,0,65164712,-205,65,65182419,1835000,-1518000,2044000,65181944,-475,147,-9877,-10,0,15,0,0,0,0
65202666,17,-26,-23,53,-80,-32,-40,-42,648,0,0,0,0,0,0,0,0,0,65194023,-195,86,65202501,1837000,-1580000,2038000,65201948,-495,118,-9861,-10,2,8,0,0,0,0
65222628,17,-27,-23,54,-83,-32,-40,-41,648,0,0,0,0,0,0,0,0,0,65194023,-195,86,65222459,1834000,-1553000,2034000,65221944,-481,133,-9852,-16,3,12,0,0,0,0
65242625,18,-28,-24,56,-85,-33,-40,-41,648,0,0,0,0,0,0,0,0,0,65226023,-163,98,65232473,1834000,-1553000,2034000,65241948,-478,153,-9828,-15,1,14,0,0,0,0
65264205,18,-26,-31,55,-78,-39,-40,-42,649,0,0,0,0,0,0,0,0,0,65253035,-195,69,65252477,1835000,-1518000,2039000,65263951,-418,255,-9764,-10,0,7,0,0,0,0
65282645,17,-24,-36,55,-75,-43,-40,-42,649,0,0,0,0,0,0,0,0,0,65282714,-179,94,65282469,1834000,-1567000,2044000,65281948,-477,174,-9771,-12,0,16,0,0,0,0
65302597,18,-25,-37,56,-77,-44,-40,-42,649,0,0,0,0,0,0,0,0,0,65282714,-179,94,65302427,1834000,-1535000,2041000,65301944,-492,189,-9779,-14,1,6,0,0,0,0
65322633,19,-26,-38,58,-79,-45,-40,-42,649,0,0,0,0,0,0,0,0,0,65314023,-163,96,65322469,1835000,-1575000,2039000,65321948,-472,229,-9731,-13,3,13,0,0,0,0
65342584,19,-27,-39,59,-81,-46,-40,-42,650,0,0,0,0,0,0,0,0,0,65314023,-163,96,65342419,1835000,-1575000,2039000,65341944,-467,239,-9748,-7,0,7,0,0,0,0
65364265,19,-25,-41,58,-77,-47,-40,-42,650,0,0,0,0,0,0,0,0,0,65346023,-205,84,65364100,1834000,-1499000,2044000,65363973,-391,247,-9757,-13,2,14,0,0,0,0
65382595,19,-24,-43,58,-75,-48,-40,-42,650,0,0,0,0,0,0,0,0,0,65378023,-195,72,65382425,1837000,-1561000,2051000,65381944,-440,271,-9696,-17,-1,8,0,0,0,0
65402644,19,-25,-44,60,-77,-49,-40,-42,651,0,0,0,0,0,0,0,0,0,65378023,-195,72,65402468,1835000,-1559000,2041000,65401948,-425,301,-9667,-8,1,11,0,0,0,0
65422626,20,-25,-46,62,-79,-49,-40,-42,651,0,0,0,0,0,0,0,0,0,65413036,-205,52,65422457,1842000,-1576000,2042000,65421944,-414,279,-9758,-3,3,10,0,0,0,0
65442624,21,-26,-47,64,-81,-50,-40,-42,651,0,0,0,0,0,0,0,0,0,65413036,-205,52,65432473,1842000,-1576000,2042000,65441948,-402,315,-9585,-31,-2,8,0,0,0,0
65464214,21,-25,-46,62,-78,-48,-41,-42,651,0,0,0,0,0,0,0,0,0,65442715,-195,39,65464050,1835000,-1585000,2049000,65463951,-413,256,-9886,0,2,13,0,0,0,0
65482677,21,-24,-46,62,-77,-48,-40,-42,652,0,0,0,0,0,0,0,0,0,65474023,-253,-40,65482507,1863000,-1577000,2068000,65481948,-355,315,-9613,-7,1,7,0,0,0,0
65502542,21,-24,-46,64,-79,-48,-40,-42,652,0,0,0,0,0,0,0,0,0,65474023,-253,-40,65502378,1871000,-1583000,2038000,65501944,-350,355,-9749,-29,-3,12,0,0,0,0
65522664,22,-25,-48,66,-81,-49,-41,-42,652,0,0,0,0,0,0,0,0,0,65506023,-221,-71,65522482,1856000,-1591000,2036000,65521948,-362,363,-9705,-3,-6,8,0,0,0,0
65542583,23,-26,-49,68,-83,-49,-41,-42,652,0,0,0,0,0,0,0,0,0,65533036,-221,-139,65542419,1856000,-1591000,2036000,65541944,-386,321,-9796,-2,-1,10,0,0,0,0
65562699,24,-27,-50,69,-86,-50,-41,-42,653,0,0,0,0,0,0,0,0,0,65533036,-221,-139,65552472,1794000,-1566000,2047000,65561948,-379,236,-9767,-16,0,14,0,0,0,0
65582584,22,-26,-48,65,-85,-49,-41,-42,653,0,0,0,0,0,0,0,0,0,65563035,-269,-197,65582419,1850000,-1572000,2039000,65581944,-353,258,-9859,-13,0,4,0,0,0,0
65602647,22,-27,-49,65,-86,-49,-41,-42,653,0,0,0,0,0,0,0,0,0,65594023,-253,-198,65602477,1845000,-1568000,2035000,65601948,-342,242,-9857,-14,0,16,0,0,0,0
65622585,23,-28,-49,67,-89,-49,-41,-42,653,0,0,0,0,0,0,0,0,0,65594023,-253,-198,65622419,1845000,-1571000,2038000,65621944,-376,208,-9918,-7,-6,6,0,0,0,0
65642635,24,-29,-50,69,-91,-50,-42,-42,653,0,0,0,0,0,0,0,0,0,65626023,-269,-180,65642470,1845000,-1571000,2038000,65641948,-412,143,-9932,-7,0,16,0,0,0,0
65664215,23,-28,-49,68,-89,-49,-42,-42,653,0,0,0,0,0,0,0,0,0,65658023,-195,-163,65664051,1843000,-1537000,2028000,65663951,-448,204,-9829,-18,0,6,0,0,0,0
65682678,23,-27,-49,69,-88,-49,-42,-42,654,0,0,0,0,0,0,0,0,0,65658023,-195,-163,65682507,1844000,-1532000,2034000,65681948,-422,130,-9934,-9,1,12,0,0,0,0
65702582,24,-28,-49,70,-90,-49,-42,-42,654,0,0,0,0,0,0,0,0,0,65692712,-179,-127,65702418,1838000,-1589000,2030000,65701944,-443,101,-9939,-5,0,14,0,0,0,0
65722632,25,-29,-50,73,-92,-50,-42,-42,654,0,0,0,0,0,0,0,0,0,65692712,-179,-127,65722468,1838000,-1589000,2030000,65721948,-465,100,-9912,-21,1,7,0,0,0,0
65742582,26,-31,-51,75,-95,-50,-42,-42,654,0,0,0,0,0,0,0,0,0,65722716,-179,-68,65742419,1845000,-1569000,2049000,65741944,-481,147,-9877,-15,1,16,0,0,0,0
65764264,25,-29,-50,72,-93,-49,-42,-42,654,0,0,0,0,0,0,0,0,0,65754023,-221,-62,65764100,1775000,-1529000,2047000,65763972,-430,261,-9775,-8,1,5,0,0,0,0
65782595,25,-29,-49,72,-92,-49,-42,-42,655,0,0,0,0,0,0,0,0,0,65778023,-179,-11,65782425,1853000,-1559000,2038000,65781944,-475,171,-9783,-10,4,14,0,0,0,0
65802624,25,-30,-50,74,-95,-50,-42,-42,655,0,0,0,0,0,0,0,0,0,65778023,-179,-11,65792472,1853000,-1559000,2038000,65801948,-460,205,-9745,-14,1,8,0,0,0,0
65822574,26,-32,-51,76,-98,-50,-42,-42,655,0,0,0,0,0,0,0,0,0,65813035,-205,32,65812476,1844000,-1581000,2032000,65821944,-439,282,-9700,-15,0,9,0,0,0,0
65842633,28,-33,-52,78,-100,-51,-43,-42,655,0,0,0,0,0,0,0,0,0,65813035,-205,32,65842469,1835000,-1562000,2034000,65841948,-447,299,-9712,-8,0,10,0,0,0,0
65864509,27,-33,-49,77,-100,-49,-43,-42,655,0,0,0,0,0,0,0,0,0,65842716,-163,77,65864128,1829000,-1569000,2035000,65863944,-396,245,-9789,-16,0,7,0,0,0,0
65882633,27,-33,-48,78,-102,-48,-43,-42,656,0,0,0,0,0,0,0,0,0,65874023,-163,126,65882468,1836000,-1488000,2046000,65881948,-386,339,-9703,-13,-2,12,0,0,0,0
65902595,28,-34,-48,79,-104,-48,-43,-42,656,0,0,0,0,0,0,0,0,0,65874023,-163,126,65902426,1842000,-1550000,2048000,65901944,-367,331,-9704,-7,0,6,0,0,0,0
65922826,29,-36,-49,81,-107,-49,-43,-42,656,0,0,0,0,0,0,0,0,0,65906023,-163,164,65922468,1842000,-1550000,2048000,65921948,-351,296,-9765,-12,-4,13,0,0,0,0
65942583,30,-38,-50,84,-110,-49,-44,-42,656,0,0,0,0,0,0,0,0,0,65932716,-179,195,65942419,1773000,-1543000,2059000,65941944,-353,260,-9803,-13,-2,9,0,0,0,0
65964265,30,-37,-47,83,-109,-47,-44,-42,656,0,0,0,0,0,0,0,0,0,65932716,-179,195,65964101,1846000,-1547000,2041000,65963973,-433,196,-9849,-14,-1,11,0,0,0,0
65982595,30,-37,-46,83,-110,-46,-44,-42,657,0,0,0,0,0,0,0,0,0,65964712,-179,178,65982425,1841000,-1562000,2043000,65981944,-381,190,-9914,-11,0,12,0,0,0,0
66002624,31,-39,-46,85,-113,-46,-44,-42,657,0,0,0,0,0,0,0,0,0,65964712,-179,178,65992472,1841000,-1562000,2043000,66001948,-399,141,-9952,-12,0,10,0,0,0,0
66022583,32,-40,-47,87,-116,-47,-44,-42,657,0,0,0,0,0,0,0,0,0,66002715,-179,180,66022419,1839000,-1556000,2021000,66021944,-433,124,-9931,-16,0,14,0,0,0,0
