1,1,1e-3,1,1,1e-2,1e-2
211294994,-2773,7915,-4893,-99,2479,-474,-79,-31,1930,211246024,-3543,8294,-5750,-324,2261,-294,1130,120,211284205,3580,94,211294542,-1177000,-2585000,1892000,211294411,-546,301,-9785,-24,-14,-171,-8,-14,734,678,-3505,10229,-3944,-238,3529,-441,-117,-39,2486
211324810,-2765,7970,-4896,-78,2462,-471,-79,-31,1924,211246024,-3543,8294,-5750,-324,2261,-294,1130,120,211314204,3643,91,211324591,-1293000,-2479000,1894000,211324411,-718,302,-9794,-42,-23,-96,-8,-14,734,678,-3512,10337,-3957,-218,3547,-439,-117,-40,2482
211356331,-2766,8041,-4910,-65,2460,-471,-80,-33,1920,211346018,-3654,8499,-5779,-192,2308,-217,1130,110,211354205,3659,100,211344636,-1248000,-2615000,1902000,211356415,-488,389,-9844,-18,-65,15,-8,-14,734,678,-3522,10461,-3965,-202,3573,-437,-118,-42,2479
211384907,-2768,8114,-4924,-52,2456,-472,-80,-34,1921,211346018,-3654,8499,-5779,-192,2308,-217,1130,110,211384204,3717,181,211374576,-1132000,-2942000,1938000,211384412,-599,406,-9832,-24,-1,105,-8,-14,734,678,-3530,10581,-3975,-182,3594,-437,-119,-43,2481
211414852,-2759,8167,-4928,-32,2436,-471,-81,-32,1924,211346018,-3654,8499,-5779,-192,2308,-217,1130,110,211414205,3659,187,211405994,-1217000,-2604000,1887000,211414412,-677,379,-9928,-36,76,240,-8,-14,734,678,-3535,10691,-3988,-162,3610,-437,-120,-42,2485
211444934,-2758,8235,-4940,-14,2427,-471,-82,-28,1930,211346018,-3654,8499,-5779,-192,2308,-217,1130,110,211444204,3717,228,211444727,-1240000,-2574000,1933000,211444412,-694,317,-9801,-76,131,256,-8,-14,734,678,-3540,10801,-4001,-138,3626,-436,-122,-38,2492
211474918,-2757,8306,-4954,4,2421,-471,-85,-24,1936,211446015,-3654,8704,-5819,-222,2223,-287,1130,110,211474205,3670,203,211474717,-1305000,-2605000,1908000,211474412,-786,223,-9783,-83,148,249,-8,-14,734,678,-3548,10919,-4007,-114,3652,-434,-124,-33,2498
211504904,-2757,8378,-4968,24,2417,-471,-87,-19,1941,211446015,-3654,8704,-5819,-222,2223,-287,1130,110,211504204,3686,188,211494542,-1376000,-2556000,1858000,211504412,-567,230,-9831,-92,113,144,-8,-14,734,678,-3551,11031,-4020,-89,3672,-433,-127,-28,2503
211534864,-2759,8433,-4972,41,2399,-469,-90,-15,1943,211446015,-3654,8704,-5819,-222,2223,-287,1130,110,211534205,3670,165,211534665,-1406000,-2468000,1914000,211534412,-395,343,-9884,-118,94,51,-8,-14,734,678,-3553,11143,-4033,-63,3690,-432,-130,-24,2506
211564924,-2758,8501,-4984,57,2391,-471,-92,-13,1940,211546012,-3654,9011,-5839,-157,2272,-312,1120,120,211564204,3701,169,211555980,-1283000,-2646000,1887000,211564412,-618,551,-9918,-22,47,-62,-8,-14,734,678,-3558,11283,-4037,-39,3722,-431,-133,-23,2505
211594900,-2756,8571,-4998,75,2383,-473,-93,-12,1937,211546012,-3654,9011,-5839,-157,2272,-312,1120,120,211594205,3670,168,211584631,-1336000,-2606000,1893000,211594412,-743,400,-9866,-39,64,-116,-8,-14,734,678,-3560,11401,-4048,-14,3740,-432,-133,-21,2502
211624925,-2754,8641,-5012,94,2372,-475,-93,-10,1932,211546012,-3654,9011,-5839,-157,2272,-312,1120,120,211624204,3686,164,211624724,-1336000,-3185000,1942000,211624412,-764,357,-9822,20,111,-179,-8,-14,734,678,-3559,11515,-4061,13,3754,-433,-133,-20,2497
211654873,-2750,8711,-5026,117,2361,-476,-93,-6,1926,211636170,-3654,9216,-5859,-135,2165,-247,1120,120,211654205,3733,187,211654671,-1315000,-2752000,1895000,211654412,-580,308,-9883,-48,167,-165,-8,-14,734,678,-3561,11656,-4064,45,3784,-431,-134,-17,2490
211684825,-2747,8781,-5040,140,2349,-477,-94,0,1921,211636170,-3654,9216,-5859,-135,2165,-247,1120,120,211654205,3733,187,211684629,-1302000,-2565000,1898000,211684418,-633,331,-9832,-42,296,-82,-8,-14,734,678,-3560,11776,-4075,76,3801,-430,-135,-11,2485
211714813,-2744,8832,-5043,162,2324,-472,-96,8,1915,211636170,-3654,9216,-5859,-135,2165,-247,1120,120,211694205,3701,166,211705995,-1387000,-2526000,1897000,211714411,-530,185,-9772,-170,307,-44,-8,-14,734,678,-3557,11892,-4088,109,3820,-427,-138,-2,2482
211746272,-2739,8898,-5055,188,2313,-470,-102,17,1913,211735964,-3654,9421,-5889,-27,2127,-295,1120,120,211724204,3701,161,211745994,-1158000,-3036000,1929000,211745413,-523,227,-9844,-242,274,76,-8,-14,734,678,-3554,12026,-4094,143,3850,-423,-144,5,2480
211774773,-2734,8966,-5068,217,2302,-468,-109,26,1915,211735964,-3654,9421,-5889,-27,2127,-295,1120,120,211754205,3701,151,211754718,-1158000,-3036000,1929000,211774411,-304,195,-9715,-269,266,138,-8,-14,734,678,-3550,12154,-4102,179,3876,-419,-151,15,2482
211806675,-2728,9021,-5074,241,2282,-464,-117,33,1916,211735964,-3654,9421,-5889,-27,2127,-295,1120,120,211784204,3701,84,211806004,-1447000,-2658000,1791000,211806415,-399,496,-9843,-243,184,124,-8,-14,734,678,-3544,12274,-4114,212,3896,-415,-160,21,2484
211834819,-2722,9079,-5083,265,2259,-463,-123,40,1916,211735964,-3654,9421,-5889,-27,2127,-295,1120,120,211814205,3760,98,211834623,-1328000,-2703000,1816000,211834411,-446,534,-9763,-165,196,142,-8,-14,734,678,-3537,12393,-4126,248,3910,-414,-166,28,2487
211864826,-2714,9145,-5097,294,2242,-462,-127,45,1918,211835962,-3654,9626,-5919,-29,2152,-221,1120,120,211844205,3733,95,211864630,-1397000,-2799000,1794000,211864419,-595,497,-9856,-118,175,61,-8,-14,734,678,-3530,12527,-4129,289,3938,-410,-170,33,2488
211894832,-2705,9211,-5110,324,2221,-462,-129,51,1917,211835962,-3654,9626,-5919,-29,2152,-221,1120,120,211874204,3686,98,211884630,-1533000,-2589000,1781000,211894411,-513,462,-9849,-56,174,-55,-8,-14,734,678,-3520,12648,-4140,332,3952,-408,-172,39,2488
211924828,-2698,9254,-5111,350,2180,-458,-130,56,1911,211835962,-3654,9626,-5919,-29,2152,-221,1120,120,211904205,3744,99,211914623,-1557000,-2523000,1785000,211924418,-381,571,-9912,-15,199,-90,-8,-14,734,678,-3510,12768,-4152,376,3964,-406,-174,44,2485
211956261,-2688,9316,-5124,380,2156,-458,-130,63,1906,211945955,-3654,9830,-5949,117,2114,-264,1120,120,211934205,3733,130,211955984,-1456000,-2690000,1730000,211955411,-486,516,-9847,22,245,-83,-8,-14,734,678,-3498,12905,-4156,420,3986,-403,-174,50,2480
211984837,-2676,9379,-5137,411,2133,-456,-129,69,1902,211945955,-3654,9830,-5949,117,2114,-264,1120,120,211964204,3760,141,211984636,-1509000,-2598000,1810000,211984411,-528,530,-9782,1,219,-74,-8,-14,734,678,-3485,13037,-4163,466,4006,-400,-174,56,2477
212014770,-2668,9421,-5138,437,2093,-451,-129,76,1896,211945955,-3654,9830,-5949,117,2114,-264,1120,120,212004205,3733,137,212014575,-1396000,-2713000,1831000,212014411,-398,358,-9814,-19,218,-57,-8,-14,734,678,-3470,13160,-4175,511,4018,-396,-174,62,2473
212046271,-2655,9478,-5149,470,2067,-448,-131,82,1892,212035952,-3654,10035,-5969,124,1938,-283,1120,120,212034205,3791,157,212045993,-1530000,-2578000,1767000,212045413,-175,494,-9798,-116,174,12,-8,-14,734,678,-3454,13288,-4180,559,4041,-390,-176,68,2471
212074820,-2641,9538,-5162,500,2044,-445,-134,87,1892,212035952,-3654,10035,-5969,124,1938,-283,1120,120,212064205,3744,158,212054582,-1530000,-2578000,1767000,212074411,-240,570,-9849,-106,133,73,-8,-14,734,678,-3436,13415,-4187,604,4058,-386,-179,73,2470
212106278,-2631,9584,-5167,527,2007,-441,-136,91,1891,212035952,-3654,10035,-5969,124,1938,-283,1120,120,212094205,3791,163,212106004,-1580000,-2845000,1757000,212105411,-275,526,-9785,-116,119,79,-8,-14,734,678,-3417,13539,-4198,650,4070,-382,-182,77,2471
212134863,-2618,9633,-5174,552,1974,-437,-139,94,1890,212035952,-3654,10035,-5969,124,1938,-283,1120,120,212124205,3744,135,212134583,-1467000,-2812000,1772000,212134419,-393,687,-9727,-90,65,146,-8,-14,734,678,-3396,13663,-4209,694,4081,-378,-185,80,2474
212164826,-2603,9689,-5186,582,1943,-434,-140,98,1893,212136131,-3654,10240,-5989,318,1895,-213,1120,120,212154205,3744,140,212164630,-1591000,-2697000,1690000,212164419,-193,538,-9821,-39,137,159,-8,-14,734,678,-3375,13812,-4206,745,4108,-371,-187,84,2477
212194887,-2586,9745,-5199,614,1915,-432,-140,103,1896,212136131,-3654,10240,-5989,318,1895,-213,1120,120,212184205,3733,111,212194623,-1520000,-2743000,1758000,212194411,-251,600,-9876,-22,149,130,-8,-14,734,678,-3351,13939,-4216,794,4118,-367,-188,89,2481
212224830,-2576,9782,-5197,638,1865,-427,-140,110,1895,212136131,-3654,10240,-5989,318,1895,-213,1120,120,212214205,3744,87,212214665,-1444000,-2785000,1767000,212224420,-372,657,-9867,36,245,88,-8,-14,734,678,-3327,14064,-4227,846,4125,-365,-187,95,2483
212256216,-2558,9834,-5209,671,1832,-424,-138,117,1893,212245944,-3543,10445,-6010,323,1826,-188,1120,110,212244204,3775,81,212255939,-1667000,-2507000,1729000,212255412,-382,517,-9786,32,210,-42,-8,-14,734,678,-3298,14200,-4229,900,4144,-359,-186,102,2482
212284839,-2539,9887,-5221,706,1798,-421,-137,123,1889,212245944,-3543,10445,-6010,323,1826,-188,1120,110,212274205,3807,90,212284638,-1635000,-2846000,1765000,212284411,-217,557,-9825,39,225,-99,-8,-14,734,678,-3269,14333,-4234,955,4159,-354,-186,108,2478
212314923,-2517,9924,-5220,737,1752,-414,-137,129,1881,212245944,-3543,10445,-6010,323,1826,-188,1120,110,212314205,3775,114,212314719,-1525000,-2782000,1755000,212314412,70,564,-9862,-17,162,-190,-8,-14,734,678,-3239,14461,-4244,1008,4168,-349,-186,113,2472
212344915,-2496,9971,-5230,770,1717,-411,-138,133,1874,212245944,-3543,10445,-6010,323,1826,-188,1120,110,212344204,3791,126,212344719,-1608000,-2763000,1695000,212344412,-111,616,-9867,-26,171,-133,-8,-14,734,678,-3208,14587,-4254,1060,4176,-345,-187,117,2467
212374872,-2473,10020,-5242,803,1685,-407,-140,136,1867,212345943,-3543,10650,-6030,404,1671,-199,1120,110,212374205,3807,106,212374670,-1453000,-2859000,1718000,212374412,-111,603,-9776,-79,92,-156,-8,-14,734,678,-3172,14726,-4251,1114,4202,-337,-189,119,2460
212406683,-2452,10061,-5244,831,1645,-402,-143,138,1861,212345943,-3543,10650,-6030,404,1671,-199,1120,110,212404205,3807,121,212406086,-1492000,-2723000,1668000,212406417,47,637,-9807,-76,85,-117,-8,-14,734,678,-3137,14855,-4259,1166,4209,-332,-192,121,2456
212434920,-2430,10104,-5250,859,1610,-396,-145,139,1855,212345943,-3543,10650,-6030,404,1671,-199,1120,110,212434205,3791,110,212434719,-1577000,-2604000,1717000,212434412,199,625,-9770,-63,-18,-129,-8,-14,734,678,-3101,14983,-4269,1215,4218,-327,-195,121,2451
212464924,-2404,10149,-5261,890,1578,-393,-147,138,1850,212436105,-3543,10752,-6070,508,1617,-250,1120,110,212464204,3833,145,212464723,-1488000,-2820000,1722000,212464412,-88,809,-9868,-32,41,-122,-8,-14,734,678,-3060,15119,-4264,1269,4243,-320,-197,120,2446
212494861,-2378,10195,-5272,921,1545,-388,-148,139,1847,212436105,-3543,10752,-6070,508,1617,-250,1120,110,212494205,3807,133,212494664,-1425000,-2936000,1682000,212494412,-79,712,-9699,-54,22,-19,-8,-14,734,678,-3020,15249,-4273,1320,4250,-314,-198,121,2444
212526349,-2361,10221,-5273,941,1494,-380,-149,140,1843,212436105,-3543,10752,-6070,508,1617,-250,1120,110,212524205,3833,179,212526079,-1508000,-2697000,1679000,212526421,25,639,-9816,-81,69,66,-8,-14,734,678,-2980,15378,-4282,1371,4258,-307,-200,121,2443
212556353,-2340,10252,-5278,966,1449,-375,-151,144,1841,212545936,-3433,10957,-6079,654,1497,-251,1120,110,212554205,3833,183,212556078,-1564000,-2805000,1704000,212556425,45,557,-9819,-112,109,142,-8,-14,734,678,-2934,15503,-4282,1428,4274,-300,-203,125,2446
212584928,-2312,10292,-5289,1001,1415,-371,-153,148,1843,212545936,-3433,10957,-6079,654,1497,-251,1120,110,212584204,3823,210,212584726,-1466000,-2780000,1696000,212584412,60,619,-9822,-131,144,166,-8,-14,734,678,-2887,15630,-4285,1484,4290,-293,-206,129,2449
212614783,-2282,10333,-5300,1038,1384,-367,-157,153,1847,212545936,-3433,10957,-6079,654,1497,-251,1120,110,212584204,3823,210,212614582,-1557000,-2763000,1632000,212614418,122,656,-9770,-161,138,133,-8,-14,734,678,-2841,15761,-4293,1539,4302,-287,-210,134,2452
212644826,-2252,10372,-5310,1073,1351,-363,-161,157,1849,212545936,-3433,10957,-6079,654,1497,-251,1120,110,212624204,3849,214,212644631,-1634000,-2693000,1637000,212644419,-23,656,-9801,-132,127,93,-8,-14,734,678,-2794,15892,-4301,1594,4313,-283,-214,138,2455
212674818,-2220,10411,-5321,1109,1319,-360,-164,160,1850,212645938,-3433,11059,-6109,676,1273,-226,1120,110,212654205,3939,271,212674623,-1489000,-2904000,1672000,212674411,226,640,-9798,-103,63,36,-8,-14,734,678,-2740,16006,-4296,1653,4335,-275,-217,142,2455
212706278,-2199,10431,-5320,1132,1268,-352,-167,162,1846,212645938,-3433,11059,-6109,676,1273,-226,1120,110,212684205,3923,291,212706004,-1678000,-2626000,1613000,212705411,231,707,-9846,-109,55,-65,-8,-14,734,678,-2689,16137,-4303,1710,4348,-268,-221,143,2454
212734783,-2173,10455,-5323,1161,1223,-346,-170,163,1837,212645938,-3433,11059,-6109,676,1273,-226,1120,110,212714205,3955,323,212734582,-1610000,-2769000,1639000,212734418,191,808,-9773,-104,52,-146,-8,-14,734,678,-2636,16269,-4311,1767,4359,-262,-224,144,2451
212764835,-2140,10489,-5333,1196,1191,-341,-174,163,1830,212736103,-3322,11162,-6109,795,1293,-100,1120,110,212744205,3939,349,212764635,-1508000,-2791000,1636000,212764423,53,740,-9743,-93,-4,-215,-8,-14,734,678,-2579,16349,-4309,1825,4373,-253,-228,143,2444
212794888,-2105,10522,-5342,1233,1158,-335,-177,162,1822,212736103,-3322,11162,-6109,795,1293,-100,1120,110,212774205,3923,375,212794622,-1594000,-2696000,1615000,212794411,199,779,-9719,-85,-1,-231,-8,-14,734,678,-2522,16478,-4315,1882,4385,-246,-231,142,2437
212824825,-2081,10528,-5334,1253,1100,-325,-180,161,1810,212736103,-3322,11162,-6109,795,1293,-100,1120,110,212804205,3976,401,212824629,-1562000,-2700000,1613000,212824418,211,768,-9779,-65,34,-203,-8,-14,734,678,-2464,16611,-4322,1936,4397,-238,-235,141,2430
212856205,-2045,10557,-5342,1286,1066,-319,-182,162,1802,212845929,-3211,11367,-6129,946,1268,-202,1120,110,212834205,3934,391,212855933,-1466000,-2775000,1650000,212855438,284,798,-9650,-28,64,-95,-8,-14,734,678,-2402,16713,-4322,1993,4411,-230,-237,141,2425
212884907,-2007,10586,-5351,1322,1033,-312,-183,164,1799,212845929,-3211,11367,-6129,946,1268,-202,1120,110,212864205,4008,433,212884637,-1539000,-2760000,1615000,212884411,171,832,-9647,-78,134,19,-8,-14,734,678,-2339,16827,-4324,2051,4424,-220,-239,143,2422
212914829,-1972,10607,-5342,1354,993,-299,-185,169,1798,212845929,-3211,11367,-6129,946,1268,-202,1120,110,212894205,3976,434,212914628,-1520000,-2715000,1667000,212914417,124,734,-9602,-55,149,61,-8,-14,734,678,-2276,16960,-4330,2106,4436,-210,-240,148,2422
212944826,-1933,10633,-5349,1390,960,-290,-186,174,1798,212845929,-3211,11367,-6129,946,1268,-202,1120,110,212924204,3966,398,212944631,-1444000,-2893000,1614000,212944419,365,779,-9640,-93,136,106,-8,-14,734,678,-2211,17094,-4336,2162,4450,-200,-242,152,2423
212974770,-1892,10660,-5357,1425,928,-283,-187,178,1800,212945922,-3100,11469,-6150,1034,1014,-162,1120,110,212964204,3992,399,212974575,-1577000,-2659000,1587000,212974411,436,815,-9695,-33,118,120,-8,-14,734,678,-2141,17166,-4331,2221,4463,-189,-244,157,2424
213004894,-1850,10686,-5365,1461,897,-274,-188,182,1801,212945922,-3100,11469,-6150,1034,1014,-162,1120,110,212994204,4008,374,213004629,-1614000,-2597000,1680000,213004417,485,922,-9618,-47,58,28,-8,-14,734,678,-2073,17296,-4336,2275,4477,-178,-245,160,2426
213034831,-1813,10696,-5355,1487,851,-262,-189,183,1798,212945922,-3100,11469,-6150,1034,1014,-162,1120,110,213024204,4008,352,213034631,-1529000,-2724000,1579000,213034419,268,977,-9605,-3,34,-6,-8,-14,734,678,-2003,17431,-4341,2328,4488,-169,-246,161,2426
213064837,-1769,10718,-5361,1518,815,-255,-188,184,1795,213045847,-2990,11571,-6149,1107,968,-75,1120,110,213054205,4008,314,213064636,-1605000,-2850000,1646000,213064411,283,970,-9597,41,6,-60,-8,-14,734,678,-1930,17497,-4337,2386,4494,-159,-245,161,2424
213094772,-1724,10741,-5368,1550,779,-247,-187,184,1792,213045847,-2990,11571,-6149,1107,968,-75,1120,110,213084204,4082,302,213094576,-1559000,-2803000,1618000,213094412,382,942,-9715,71,48,-71,-8,-14,734,678,-1856,17619,-4340,2441,4501,-150,-244,161,2421
213124904,-1678,10763,-5375,1584,744,-240,-185,185,1789,213045847,-2990,11571,-6149,1107,968,-75,1120,110,213114205,4098,299,213124630,-1417000,-2832000,1631000,213124419,497,920,-9657,65,49,-118,-8,-14,734,678,-1782,17754,-4344,2496,4509,-141,-242,162,2417
213156252,-1631,10784,-5382,1617,711,-232,-184,186,1785,213145806,-2879,11674,-6159,1251,914,-5,1110,110,213144204,4055,315,213155980,-1617000,-2716000,1622000,213155437,377,906,-9596,-8,74,-103,-8,-14,734,678,-1705,17828,-4343,2552,4515,-130,-242,163,2414
213184979,-1582,10804,-5389,1651,679,-224,-185,187,1781,213145806,-2879,11674,-6159,1251,914,-5,1110,110,213174205,4055,306,213174671,-1576000,-2754000,1660000,213184418,403,840,-9614,-61,79,-13,-8,-14,734,678,-1627,17926,-4343,2607,4523,-120,-243,164,2410
213214783,-1540,10812,-5376,1678,640,-210,-188,190,1779,213145806,-2879,11674,-6159,1251,914,-5,1110,110,213204205,4055,311,213214582,-1536000,-2731000,1604000,213214418,568,836,-9583,-125,39,26,-8,-14,734,678,-1547,18059,-4347,2659,4537,-109,-246,166,2409
213244825,-1491,10828,-5379,1710,608,-201,-192,191,1778,213145806,-2879,11674,-6159,1251,914,-5,1110,110,213234204,4071,305,213244629,-1619000,-2710000,1599000,213244418,659,952,-9677,-128,49,100,-8,-14,734,678,-1466,18195,-4350,2711,4551,-100,-249,168,2410
213274995,-1440,10845,-5384,1743,579,-193,-194,193,1782,213245876,-2768,11674,-6169,1297,729,-154,1110,100,213274205,4055,262,213274800,-1509000,-2810000,1596000,213274412,748,977,-9529,-156,9,102,-8,-14,734,678,-1385,18224,-4345,2766,4554,-89,-252,170,2414
213306757,-1395,10856,-5377,1770,545,-181,-198,194,1784,213245876,-2768,11674,-6169,1297,729,-154,1110,100,213304205,4071,261,213306168,-1455000,-2866000,1579000,213306424,436,1021,-9574,-141,34,170,-8,-14,734,678,-1300,18354,-4347,2818,4567,-78,-256,171,2417
213334940,-1347,10868,-5373,1799,511,-170,-200,196,1786,213245876,-2768,11674,-6169,1297,729,-154,1110,100,213334205,4082,224,213324726,-1537000,-2786000,1594000,213334412,614,1048,-9512,-97,20,83,-8,-14,734,678,-1215,18490,-4349,2870,4581,-68,-259,174,2421
213365017,-1294,10882,-5378,1833,481,-161,-202,198,1787,213335917,-2657,11776,-6179,1454,642,-61,1110,110,213364204,4113,255,213364812,-1476000,-2837000,1575000,213364412,589,876,-9556,-36,76,33,-8,-14,734,678,-1129,18513,-4343,2927,4582,-56,-261,175,2422
213394976,-1239,10895,-5382,1869,452,-151,-203,200,1785,213335917,-2657,11776,-6179,1454,642,-61,1110,110,213394205,4171,292,213394711,-1501000,-2829000,1658000,213394412,856,1019,-9582,-28,19,-79,-8,-14,734,678,-1040,18643,-4344,2981,4597,-44,-262,177,2420
213424914,-1201,10888,-5365,1886,403,-137,-203,201,1777,213335917,-2657,11776,-6179,1454,642,-61,1110,110,213424204,4145,283,213424719,-1644000,-2629000,1581000,213424412,552,1051,-9586,22,116,-125,-8,-14,734,678,-949,18780,-4345,3034,4612,-33,-262,177,2416
213456293,-1146,10897,-5367,1919,372,-127,-203,203,1772,213445784,-2436,11879,-6179,1605,662,37,1110,110,213454205,4145,278,213456024,-1582000,-2814000,1553000,213455416,655,1025,-9502,-19,89,-56,-8,-14,734,678,-861,18829,-4342,3089,4614,-20,-263,179,2413
213484905,-1089,10907,-5370,1953,341,-117,-204,206,1769,213445784,-2436,11879,-6179,1605,662,37,1110,110,213484204,4156,279,213474628,-1574000,-2886000,1552000,213484412,643,976,-9516,-19,111,-15,-8,-14,734,678,-770,18912,-4341,3143,4620,-9,-263,182,2410
213514968,-1031,10916,-5373,1989,313,-106,-205,209,1767,213445784,-2436,11879,-6179,1605,662,37,1110,110,213514205,4171,277,213504635,-1547000,-2838000,1535000,213514412,848,968,-9498,-61,71,7,-8,-14,734,678,-674,19046,-4340,3196,4636,3,-264,185,2409
213544914,-981,10915,-5355,2015,276,-90,-206,211,1765,213445784,-2436,11879,-6179,1605,662,37,1110,110,213544205,4230,301,213544718,-1525000,-2847000,1533000,213544412,911,1012,-9536,-39,60,8,-8,-14,734,678,-577,19184,-4340,3248,4651,16,-266,187,2409
213574771,-921,10921,-5356,2048,246,-80,-207,212,1765,213545786,-2325,11879,-6169,1655,469,42,1110,110,213544205,4230,301,213574575,-1532000,-2807000,1568000,213574411,691,1036,-9455,-55,24,98,-8,-14,734,678,-497,19152,-4338,3298,4638,28,-267,188,2409
213604913,-861,10926,-5357,2082,217,-68,-209,213,1767,213545786,-2325,11879,-6169,1655,469,42,1110,110,213584205,4098,270,213604717,-1630000,-2640000,1541000,213604412,603,1041,-9382,-72,28,76,-8,-14,734,678,-398,19279,-4336,3351,4651,41,-269,190,2411
213634910,-799,10932,-5359,2115,186,-57,-209,214,1769,213545786,-2325,11879,-6169,1655,469,42,1110,110,213614205,4187,313,213624725,-1574000,-2834000,1587000,213634411,742,1076,-9551,-31,17,87,-8,-14,734,678,-297,19416,-4335,3403,4663,54,-270,191,2413
