310303775,19,-44,-77,-72,-36,33,-357,3301,-21819,-442,3253,-21780,0,6,1687,-12,22,1668,1647000,-318,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,204,-11,-9794
310313832,20,-44,-78,-70,-39,32,-357,3301,-21819,-441,3251,-21780,0,6,1687,-13,21,1667,1647000,-309,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,206,-7,-9796
310325852,25,-40,-82,-73,-48,32,-357,3301,-21819,-432,3243,-21778,2,6,1687,-14,21,1667,1647000,-305,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,210,-7,-9800
310333845,27,-38,-84,-76,-50,30,-357,3301,-21819,-428,3239,-21777,2,5,1687,-14,21,1668,1648000,-301,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,210,0,-9803
310343829,27,-38,-84,-76,-50,30,-357,3301,-21819,-428,3239,-21777,2,5,1687,-14,21,1668,1648000,-301,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,213,0,-9807
310353963,29,-36,-86,-76,-52,26,-357,3301,-21819,-424,3235,-21776,1,5,1687,-14,20,1669,1648000,-292,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,212,5,-9813
310363884,29,-36,-87,-77,-52,25,-357,3301,-21819,-423,3234,-21775,1,5,1687,-13,19,1670,1648000,-288,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,214,6,-9815
310373891,30,-36,-87,-76,-54,24,-357,3301,-21819,-423,3233,-21775,1,5,1687,-12,19,1671,1648000,-284,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,213,9,-9820
310383915,30,-36,-87,-76,-54,24,-357,3301,-21819,-423,3233,-21775,1,5,1687,-12,19,1671,1648000,-284,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,214,12,-9822
310393892,31,-35,-88,-76,-54,22,-357,3301,-21819,-421,3231,-21775,1,5,1687,-11,18,1673,1648000,-277,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,212,13,-9825
310405789,31,-35,-89,-78,-52,20,-357,3301,-21819,-420,3230,-21774,0,4,1687,-9,17,1674,1648000,-273,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,210,20,-9829
310413976,32,-35,-89,-78,-53,19,-357,3301,-21819,-420,3229,-21774,0,4,1687,-8,17,1674,1648000,-270,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,210,18,-9830
310425807,32,-35,-89,-78,-53,19,-357,3301,-21819,-420,3229,-21774,0,4,1687,-8,17,1674,1648000,-270,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,206,24,-9833
310433914,37,-29,-94,-85,-60,19,-357,3301,-21819,-408,3219,-21772,2,2,1687,-5,17,1677,1649000,-262,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,207,21,-9833
310444019,38,-28,-95,-86,-63,18,-357,3301,-21819,-405,3217,-21771,3,1,1687,-3,17,1679,1649000,-258,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,204,22,-9836
310453943,39,-28,-96,-87,-63,18,-357,3301,-21819,-404,3216,-21771,3,1,1687,-1,17,1678,1649000,-255,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,205,19,-9836
310463865,39,-28,-96,-87,-63,18,-357,3301,-21819,-404,3216,-21771,3,1,1687,-1,17,1678,1649000,-255,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,203,17,-9837
310474025,41,-27,-97,-88,-66,18,-357,3301,-21819,-402,3213,-21770,4,0,1687,0,18,1676,1649000,-247,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,203,17,-9837
310483907,41,-26,-97,-86,-68,18,-357,3301,-218193269,-2112,-21770,4,1,1687,1,18,1676,1649000,-244,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,206,13,-9838
310495859,42,-26,-98,-87,-68,17,-357,3301,-21819,-400,3211,-21770,4,1,1687,2,18,1676,1649000,-240,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,207,15,-9839
310503924,42,-26,-98,-87,-68,17,-357,3301,-21819,-400,3211,-21770,4,1,1687,2,18,1676,1649000,-240,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,210,10,-9839
310513915,43,-25,-99,-85,-70,16,-357,3301,-21819,-398,3209,-21769,5,1,1687,4,18,1673,1650000,-232,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,209,13,-9842
310523884,44,-25,-99,-84,-70,16,-357,3301,-21819,-398,3208,-21769,5,1,1687,4,17,1670,1650000,-229,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,212,10,-9844
310535893,47,-21,-102,-86,-76,15,-357,3301,-21819,-391,3202,-21768,7,1,1687,4,17,1670,1650000,-225,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,212,11,-9848
310543796,47,-21,-102,-86,-76,15,-357,3301,-21819,-391,3202,-21768,7,1,1687,4,17,1670,1650000,-225,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,216,11,-9848
310553826,50,-19,-104,-84,-78,13,-357,3301,-21819,-385,3197,-21767,8,1,1687,5,16,1668,1650000,-218,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,218,9,-9851
310564021,50,-18,-105,-83,-77,12,-357,3301,-21819,-384,3196,-21766,7,1,1687,5,16,1667,1650000,-215,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,221,11,-9853
310573833,51,-18,-105,-81,-78,11,-357,3301,-21819,-383,3195,-21766,7,2,1687,5,15,1667,1650000,-211,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,224,11,-9856
310583784,51,-18,-105,-81,-78,11,-357,3301,-21819,-383,3195,-21766,7,2,1687,5,15,1667,1650000,-211,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,223,15,-9860
310595765,52,-17,-106,-79,-75,7,-357,3301,-21819,-381,3192,-21766,6,2,1687,5,13,1666,1650000,-205,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,225,17,-9864
310603993,53,-16,-106,-78,-73,5,-357,3301,-21819,-380,3191,-21766,6,2,1687,6,12,1666,1650000,-202,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,224,21,-9867
310614139,53,-16,-106,-77,-71,4,-357,3301,-21819,-379,3190,-21766,5,2,1687,7,11,1666,1650000,-199,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,227,23,-9869
310625819,53,-16,-106,-77,-71,4,-357,3301,-21819,-379,3190,-21766,5,2,1687,7,11,1666,1650000,-199,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,224,26,-9873
310634011,57,-12,-110,-78,-73,2,-357,3301,-21819,-371,3184,-21764,6,2,1687,8,10,1665,1651000,-193,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,227,26,-9873
310643907,58,-11,-110,-77,-72,0,-357,3301,-21819,-369,3182,-21764,6,2,1687,9,9,1665,1651000,-190,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,227,29,-9876
310653891,59,-11,-111,-76,-70,0,-357,3301,-21819,-368,3181,-21763,5,2,1687,9,9,1666,1651000,-187,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,227,29,-9875
310663949,59,-11,-111,-76,-70,0,-357,3301,-21819,-368,3181,-21763,5,2,1687,9,9,1666,1651000,-187,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,227,29,-9877
310674165,60,-10,-111,-74,-68,-1,-357,3301,-21819,-366,3179,-21763,5,2,1687,11,8,1668,1651000,-182,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,226,30,-9878
310683918,60,-10,-111,-73,-69,0,-357,3301,-21819,-365,3178,-21763,6,2,1687,12,8,1668,1651000,-179,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,226,27,-9877
310695877,61,-9,-111,-73,-68,-2,-357,3301,-21819,-364,3177,-21763,6,2,1687,12,8,1668,1651000,-176,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,226,27,-9879
310703886,61,-9,-111,-73,-68,-2,-357,3301,-21819,-364,3177,-21763,6,2,1687,12,8,1668,1651000,-176,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,227,22,-9877
310713921,62,-9,-111,-70,-70,-2,-357,3301,-21819,-362,3175,-21763,6,2,1687,12,9,1669,1651000,-171,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,226,22,-9881
310726032,63,-7,-113,-69,-71,-3,-357,3301,-21819,-358,3172,-21762,7,3,1687,12,9,1669,1651000,-168,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,229,17,-9880
310733832,64,-5,-114,-68,-74,-3,-357,3301,-21819,-356,3171,-21762,8,2,1687,11,9,1669,1651000,-165,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,227,17,-9883
310743957,64,-5,-114,-68,-74,-3,-357,3301,-21819,-356,3171,-21762,8,2,1687,11,9,1669,1651000,-165,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,232,15,-9886
310753919,65,-4,-114,-64,-75,-6,-357,3301,-21819,-353,3169,-21762,9,3,1687,10,9,1668,1651000,-160,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,231,13,-9888
310763840,66,-4,-114,-62,-73,-9,-357,3301,-21819,-352,3168,-21762,8,4,1687,9,8,1668,1651000,-158,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,234,17,-9892
310773845,66,-3,-114,-59,-73,-10,-357,3301,-21819,-351,3167,-21762,8,4,1687,9,8,1667,1651000,-156,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,236,15,-9893
310783859,66,-3,-114,-59,-73,-10,-357,3301,-21819,-351,3167,-21762,8,4,1687,9,8,1667,1651000,-156,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,235,19,-9898
310795765,67,-2,-113,-55,-70,-14,-357,3301,-21819,-349,3165,-21762,8,5,1687,8,7,1664,1651000,-152,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,238,16,-9901
310803837,68,-2,-113,-54,-70,-16,-357,3301,-21819,-349,3164,-21762,8,5,1687,7,7,1663,1651000,-150,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,237,20,-9905
310815838,69,0,-115,-52,-69,-19,-357,3301,-21819,-345,3163,-21761,8,5,1687,7,6,1662,1651000,-149,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,241,21,-9910
310823796,69,0,-115,-52,-69,-19,-357,3301,-21819,-345,3163,-21761,8,5,1687,7,6,1662,1651000,-149,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,240,24,-9915
310833832,70,0,-115,-48,-67,-25,-357,3301,-21819,-342,3161,-21761,7,6,1687,6,6,1662,1651000,-146,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,242,28,-9918
310843903,70,1,-115,-46,-66,-26,-357,3301,-21819,-341,3161,-21761,7,6,1687,6,5,1662,1651000,-145,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,241,29,-9922
310853845,70,1,-114,-44,-64,-30,-357,3301,-21819,-341,3160,-21762,6,6,1687,7,5,1662,1650000,-144,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,242,32,-9929
310863872,70,1,-114,-44,-64,-30,-357,3301,-21819,-341,3160,-21762,6,6,1687,7,5,1662,1650000,-144,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,244,31,-9931
310873962,71,2,-113,-40,-62,-35,-357,3301,-21819,-339,3159,-21762,6,7,1687,8,5,1662,1650000,-143,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,243,34,-9935
310883897,71,2,-112,-37,-60,-38,-357,3301,-21819,-338,3158,-21763,6,8,1687,8,4,1663,1650000,-143,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,245,32,-9937
310895803,72,2,-112,-37,-60,-40,-357,3301,-21819,-338,3158,-21763,6,7,1687,8,4,1664,1650000,-143,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,240,35,-9943
310903906,72,2,-112,-37,-60,-40,-357,3301,-21819,-338,3158,-21763,6,7,1687,8,4,1664,1650000,-143,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,241,35,-9947
310913922,72,3,-110,-34,-57,-46,-357,3301,-21819,-336,3157,-21764,5,7,1687,9,4,1666,1649000,-144,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,239,36,-9951
310925815,72,4,-110,-33,-55,-49,-357,3301,-21819,-334,3156,-21764,5,8,1687,10,4,1667,1649000,-145,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,238,35,-9953
310933879,73,4,-110,-31,-56,-51,-357,3301,-21819,-333,3156,-21764,5,8,1687,10,4,1668,1649000,-145,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,237,34,-9956
310943923,73,4,-110,-31,-56,-51,-357,3301,-21819,-333,3156,-21764,5,8,1687,10,4,1668,1649000,-145,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,234,35,-9961
310953935,73,5,-108,-30,-55,-57,-357,3301,-21819,-331,3155,-21765,6,7,1687,11,5,1672,1648000,-148,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,232,30,-9964
310963907,73,5,-107,-29,-54,-59,-357,3301,-21819,-331,3155,-21765,5,7,1687,11,6,1674,1648000,-149,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,230,31,-9966
310974024,74,5,-105,-28,-54,-61,-357,3301,-21819,-330,3154,-21766,6,7,1687,11,8,1675,1648000,-151,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,232,26,-9967
310983872,74,5,-105,-28,-54,-61,-357,3301,-21819,-330,3154,-21766,6,7,1687,11,8,1675,1648000,-151,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,230,25,-9969
310995794,74,5,-103,-25,-55,-65,-357,3301,-21819,-329,3154,-21767,7,8,1687,11,10,1680,1647000,-155,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,233,18,-9970
311003990,74,6,-102,-23,-56,-66,-357,3301,-21819,-328,3153,-21768,7,8,1687,11,11,1681,1647000,-157,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,231,18,-9972
311015769,74,6,-101,-22,-56,-68,-357,3301,-21819,-327,3154,-21768,7,9,1687,10,12,1682,1647000,-159,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,235,15,-9972
311023776,74,6,-101,-22,-56,-68,-357,3301,-21819,-327,3154,-21768,7,9,1687,10,12,1682,1647000,-159,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,235,14,-9972
311033931,74,7,-98,-18,-55,-71,-357,3301,-21819,-325,3153,-21770,7,9,1687,8,13,1682,1647000,-164,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,236,16,-9973
311043828,75,7,-97,-14,-56,-72,-357,3301,-21819,-324,3153,-21770,8,10,1687,7,14,1683,1646000,-166,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,242,14,-9973
311053833,75,7,-95,-13,-54,-74,-357,3301,-21819,-324,3153,-21771,7,10,1687,6,14,1686,1646000,-169,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,240,18,-9974
311063914,75,7,-95,-13,-54,-74,-357,3301,-21819,-324,3153,-21771,7,10,1687,6,14,1686,1646000,-169,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,246,17,-9973
311073892,75,8,-92,-8,-52,-76,-357,3301,-21819,-322,3153,-21773,7,12,1687,5,15,1687,1646000,-175,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,245,19,-9974
311083884,75,8,-91,-6,-49,-77,-357,3301,-21819,-322,3153,-21773,6,12,1687,4,14,1687,1645000,-178,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,249,22,-9973
311095892,75,8,-89,-4,-49,-78,-357,3301,-21819,-321,3152,-21774,6,13,1687,4,14,1689,1645000,-181,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,248,26,-9976
311103841,75,8,-89,-4,-49,-78,-357,3301,-21819,-321,3152,-21774,6,13,1687,4,14,1689,1645000,-181,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,250,31,-9976
311115803,79,8,-86,-6,-44,-82,-357,3301,-21819,-320,3146,-21776,4,12,1687,4,14,1690,1645000,-188,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,248,34,-9977
311123988,80,8,-84,-7,-40,-84,-357,3301,-21819,-320,3143,-21777,3,11,1687,5,13,1691,1644000,-191,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,249,39,-9978
311133878,81,8,-83,-7,-38,-85,-357,3301,-21819,-319,3142,-21777,3,11,1687,6,13,1692,1644000,-195,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,245,38,-9976
311143821,81,8,-83,-7,-38,-85,-357,3301,-21819,-319,3142,-21777,3,11,1687,6,13,1692,1644000,-195,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,244,41,-9978
311154025,81,9,-79,-7,-35,-87,-357,3301,-21819,-318,3141,-21779,2,10,1687,9,12,1694,1643000,-203,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,241,40,-9977
311163914,81,9,-77,-7,-34,-88,-357,3301,-21819,-318,3140,-21780,2,10,1687,10,12,1695,1643000,-207,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,238,40,-9977
311173912,82,9,-76,-7,-32,-90,-357,3301,-21819,-318,3140,-21781,2,10,1687,11,12,1695,1643000,-211,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,238,40,-9976
311183970,82,9,-76,-7,-32,-90,-357,3301,-21819,-318,3140,-21781,2,10,1687,11,12,1695,1643000,-211,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,236,38,-9975
311195837,82,9,-72,-5,-30,-91,-357,3301,-21819,-317,3140,-21783,2,10,1687,14,12,1694,1642000,-219,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,235,37,-9975
311203906,82,9,-70,-4,-30,-92,-357,3301,-21819,-317,3140,-21784,2,10,1687,15,12,1694,1642000,-224,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,234,32,-9973
311215948,85,9,-68,-8,-30,-92,-357,3301,-21819,-317,3134,-21785,2,9,1687,16,12,1694,1642000,-228,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,231,32,-9971
